session,eta_nom,acad_lib,acad_reg_lib,mention,parcours,alternance,modalite_enseignement,lieux_formation,disci_master,disci_lib,secteur_disci_lib,n_accept,n_accept_femme,uo_lib_actuel,diploma_needed
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,conservation-restauration des biens culturels,Conservation préventive du patrimoine (C2P),False,"INITIALE,HYBRIDE",Ecole d'histoire de l'art et d'archéologie de la Sorbonne (UFR 03) - PARIS (75),"Lettres, langues, art","Lettres, sciences du langage, arts",Arts,13,13,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,etudes du developpement,Crises : interventions d'urgence et actions de développement,False,"INITIALE,HYBRIDE",Institut d'études du développement de la Sorbonne (IEDES) - NOGENT SUR MARNE (94),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,18,12,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,histoire,"Histoire des sciences, histoire des techniques",False,"INITIALE,HYBRIDE",Ecole d'Histoire de la Sorbonne - PARIS (75),S.H.S.,Sciences humaines et sociales,Histoire,15,8,Université Paris 1 - Panthéon Sorbonne,Sciences Sociales et Humanités
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,histoire,Histoire économique,False,"INITIALE,HYBRIDE",Ecole d'Histoire de la Sorbonne - PARIS (75),S.H.S.,Sciences humaines et sociales,Histoire,12,3,Université Paris 1 - Panthéon Sorbonne,Sciences Sociales et Humanités
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,histoire,"Histoire contemporaine des relations internationales et des mondes étrangers - Amériques, Asies, Europes",False,"INITIALE,HYBRIDE",Ecole d'Histoire de la Sorbonne - PARIS (75),S.H.S.,Sciences humaines et sociales,Histoire,58,30,Université Paris 1 - Panthéon Sorbonne,Sciences Sociales et Humanités
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,methodes informatiques appliquees a la gestion des entreprises - miage,Unknown,True,APPRENTISSAGE,UFR Mathématiques et Informatique - Centre Pierre Mendes France - PARIS (75),Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,Informatique,46,22,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,comptabilite - controle - audit,Unknown,True,APPRENTISSAGE,Cnam Intec - PARIS (75),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,28,20,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,comptabilite - controle - audit,Unknown,True,APPRENTISSAGE,Cnam Intec - Pays de la loire - NANTES (44),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,12,4,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,gestion des ressources humaines,Gestion des ressources humaines et transformation numériques,True,APPRENTISSAGE,Cnam Pays de la loire  - NANTES (44),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,22,20,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,management,Organisation et conduite du changement,True,"APPRENTISSAGE,CONTRAT_PRO",Cnam Pays de la loire - NANTES (44),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,12,5,Conservatoire national des arts et métiers,Gestion et Management
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,management,Organisation et conduite du changement,True,"APPRENTISSAGE,CONTRAT_PRO",Cnam Pays de la loire - LA ROCHE-SUR-YON (85),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,1,1,Conservatoire national des arts et métiers,Gestion et Management
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,"marketing, vente",Marketing intégré dans un monde digitalisé,True,"APPRENTISSAGE,CONTRAT_PRO",Cnam Grand Est - REIMS CEDEX 02 (51),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,1,1,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,"marketing, vente",Marketing intégré dans un monde digitalisé,True,APPRENTISSAGE,Cnam CFA IDF - SAINT- DENIS (93),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,0,0,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,"marketing, vente",Marketing intégré dans un monde digitalisé,True,"APPRENTISSAGE,CONTRAT_PRO",Cnam Occitanie - TOULOUSE (31),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,0,0,Conservatoire national des arts et métiers,Autre
2023,Conservatoire national des arts et métiers,Paris,Île-de-France,"marketing, vente",Marketing intégré dans un monde digitalisé,True,"APPRENTISSAGE,CONTRAT_PRO",Cnam Hauts de France - LILLE (59),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,2,0,Conservatoire national des arts et métiers,Autre
2023,École nantaise de commerce,Nantes,Pays de la Loire,"marketing, vente",Marketing intégré dans un monde digitalisé,True,"APPRENTISSAGE,CONTRAT_PRO",ENC - NANTES (44),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,0,0,École nantaise de commerce,Autre
2023,École nantaise de commerce,Nantes,Pays de la Loire,"marketing, vente",Marketing intégré dans un monde digitalisé,True,"APPRENTISSAGE,CONTRAT_PRO",CNAM ST NAZAIRE - SAINT NAZAIRE (44),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,1,1,École nantaise de commerce,Autre
2023,Université Sorbonne Paris Nord,Créteil,Île-de-France,sciences de l'education,Métiers de la Petite-Enfance,False,"INITIALE,HYBRIDE",Université Sorbonne Paris Nord - VILLETANEUSE (93),S.H.S.,Sciences humaines et sociales,Sciences de l'éducation,11,11,Université Sorbonne Paris Nord,Autre
2023,Université Sorbonne Paris Nord,Créteil,Île-de-France,sciences de l'education,Sciences du jeu,False,"INITIALE,HYBRIDE",Université Sorbonne Paris Nord - VILLETANEUSE (93),S.H.S.,Sciences humaines et sociales,Sciences de l'éducation,6,5,Université Sorbonne Paris Nord,Autre
2023,Université de Franche-Comté,Besançon,Bourgogne-Franche-Comté,"archeologie, sciences pour l'archeologie","Archéologie, Culture, Territoire, Environnement",False,"INITIALE,CONTINUE,HYBRIDE",UFR DES SCIENCES DU LANGAGE DE L'HOMME ET DE LA SOCIETE - BESANCON (25),S.H.S.,Sciences humaines et sociales,"Archéologie, ethnologie, préhistoire, anthropologie",15,11,Université de Franche-Comté,Autre
2023,Université de Caen Normandie,Normandie,Normandie,sociologie,Vulnérabilités,False,DISTANCE,"UFR Humanités et Sciences Sociales (HSS) - CAEN (14),Université de Caen Normandie - CAEN CEDEX 5 (14)",S.H.S.,Sciences humaines et sociales,"Sociologie, démographie",22,14,Université de Caen Normandie,Sciences Sociales et Humanités
2023,Université de Caen Normandie,Normandie,Normandie,sociologie,Vulnérabilités,False,"INITIALE,HYBRIDE","UFR Humanités et Sciences Sociales (HSS) - CAEN (14),Université de Caen Normandie - CAEN CEDEX 5 (14)",S.H.S.,Sciences humaines et sociales,"Sociologie, démographie",15,11,Université de Caen Normandie,Sciences Sociales et Humanités
2023,École normale supérieure de Rennes,Rennes,Bretagne,politiques publiques,Concertation et territoires en transition (CTT),False,"INITIALE,HYBRIDE",Institut d'études politiques de Rennes - Campus de Caen - CAEN (14),Droit et sc. politiques,"Droit, sciences politiques",Sciences politiques,2,2,École normale supérieure de Rennes,Autre
2023,Université de Rennes,Rennes,Bretagne,politiques publiques,Administration publique,False,"INITIALE,CONTINUE,HYBRIDE",Institut de Préparation à l'Administration Générale  - RENNES (35),Droit et sc. politiques,"Droit, sciences politiques",Sciences politiques,13,6,Université de Rennes,Autre
2023,Université de Franche-Comté,Besançon,Bourgogne-Franche-Comté,genie mecanique,Procédés et matériaux,True,"APPRENTISSAGE,CONTRAT_PRO","UFR DES SCIENCES ET TECHNIQUES (ST) - BESANCON (25),UFR DES SCIENCES ET TECHNIQUES (ST)  - BESANCON (25)",Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,"Mécanique, génie mécanique, ingénierie mécanique",4,1,Université de Franche-Comté,Autre
2023,Université de Franche-Comté,Besançon,Bourgogne-Franche-Comté,"geographie, amenagement, environnement et developpement",Aide à la décision en aménagement urbain et régional,False,"INITIALE,CONTINUE,HYBRIDE",UFR DES SCIENCES DU LANGAGE DE L'HOMME ET DE LA SOCIETE (SLHS) - BESANCON (25),S.H.S.,Sciences humaines et sociales,Géographie,6,0,Université de Franche-Comté,Autre
2023,Université de Franche-Comté,Besançon,Bourgogne-Franche-Comté,"geographie, amenagement, environnement et developpement",Aménagement et gouvernance dans les pays du Sud (à distance),False,DISTANCE,Service Universitaire de Pédagogie pour les Formations et la Certification (SUP-FC) - BESANCON (25),S.H.S.,Sciences humaines et sociales,Géographie,11,8,Université de Franche-Comté,Autre
2023,Université de Bourgogne,Dijon,Bourgogne-Franche-Comté,droit public,Protection des droits fondamentaux et des libertés,False,"INITIALE,CONTINUE,HYBRIDE","UFR Droit, Sciences Economique et Politique - DIJON (21),Université de Bourgogne - DIJON CEDEX (21)",Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,13,12,Université de Bourgogne,Autre
2023,Université de Bourgogne,Dijon,Bourgogne-Franche-Comté,droit public,Profession Juridique du Sport,False,"INITIALE,CONTINUE,HYBRIDE","UFR Droit, Sciences Economique et Politique - DIJON (21),Université de Bourgogne - DIJON CEDEX (21)",Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,6,3,Université de Bourgogne,Autre
2023,Université de Bourgogne,Dijon,Bourgogne-Franche-Comté,droit public,Droit des ressources humaines des Fonctions Publiques,False,"INITIALE,CONTINUE,HYBRIDE","UFR Droit, Sciences Economique et Politique - DIJON (21),Université de Bourgogne - DIJON CEDEX (21)",Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,9,6,Université de Bourgogne,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,"monnaie, banque, finance, assurance","Assurances, Gestion de Patrimoine",True,"APPRENTISSAGE,CONTRAT_PRO",Institut Administration des Entreprises - IAE - ROUEN (76),"Economie, gestion et A.E.S.","Pluridisciplinaire droit, sciences économiques, AES","Pluridisciplinaire droit, sciences économiques, AES",21,8,Université de Rouen Normandie,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,"monnaie, banque, finance, assurance","Banque, Conseiller Clientèle Professionnelle",True,"APPRENTISSAGE,CONTRAT_PRO",UFR Droit Sciences Economiques Gestion - ROUEN (76),"Economie, gestion et A.E.S.","Pluridisciplinaire droit, sciences économiques, AES","Pluridisciplinaire droit, sciences économiques, AES",16,7,Université de Rouen Normandie,Autre
2023,Université de Caen Normandie,Normandie,Normandie,staps : management du sport,"Sports : territoires, acteurs et réseaux",False,"INITIALE,HYBRIDE","UFR Sciences et Techniques des Activités Physiques et Sportives (STAPS) - CAEN (14),Université de Caen Normandie - CAEN CEDEX 5 (14)",Sc. fondamentales et appliquées (dont S.T.A.P.S.),STAPS,STAPS,22,7,Université de Caen Normandie,Autre
2023,Université d'Angers,Nantes,Pays de la Loire,droit public,Droit public général,False,"INITIALE,CONTINUE,HYBRIDE",UFR Droit Economie Gestion - ANGERS (49),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,19,11,Université d'Angers,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,langues etrangeres appliquees,"Webmarketing et E-Commerce, Anglais-Allemand",False,"INITIALE,CONTINUE,HYBRIDE",UFR Lettres et Sciences Humaines - MONT ST AIGNAN (76),"Lettres, langues, art",Langues,Langues étrangères appliquées,0,0,Université de Rouen Normandie,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,langues etrangeres appliquees,"Communication et Evénementiel, Anglais-Espagnol",False,"INITIALE,CONTINUE,DISTANCE,HYBRIDE",UFR Lettres et Sciences Humaines - MONT ST AIGNAN (76),"Lettres, langues, art",Langues,Langues étrangères appliquées,9,9,Université de Rouen Normandie,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,langues etrangeres appliquees,"Communication et Evénementiel, Anglais-Allemand",False,"INITIALE,CONTINUE,HYBRIDE",UFR Lettres et Sciences Humaines - MONT ST AIGNAN (76),"Lettres, langues, art",Langues,Langues étrangères appliquées,0,0,Université de Rouen Normandie,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,langues etrangeres appliquees,"Communication et Evénementiel, Anglais-Allemand",False,"INITIALE,CONTINUE,DISTANCE,HYBRIDE",UFR Lettres et Sciences Humaines - MONT ST AIGNAN (76),"Lettres, langues, art",Langues,Langues étrangères appliquées,0,0,Université de Rouen Normandie,Autre
2023,Université Bretagne Sud,Rennes,Bretagne,langues etrangeres appliquees,Gestion de projets régionaux et européens (anglais-allemand),False,"INITIALE,CONTINUE,HYBRIDE","Faculté des Lettres, Langues, Sciences Humaines et Sociales (LLSHS) - LORIENT (56),Westsächsische Hochschule Zwickau - ZWICKAU - ALLEMAGNE","Lettres, langues, art",Langues,Langues étrangères appliquées,4,3,Université Bretagne Sud,Autre
2023,Université Clermont Auvergne,Clermont-Ferrand,Auvergne-Rhône-Alpes,"langues, litteratures et civilisations etrangeres et regionales",Métiers de l'enseignement supérieur et de la recherche,False,"INITIALE,CONTINUE,DISTANCE,HYBRIDE","UFR Langues, Cultures et Communication - CLERMONT-FERRAND (63)","Lettres, langues, art",Langues,Langues et littératures étrangères,6,4,Université Clermont Auvergne,Autre
2023,Le Mans Université,Nantes,Pays de la Loire,ville et environnements urbains,"Urbanisme, stratégies territoriales et transition commerciale (Urbanistic)",False,"INITIALE,CONTINUE,HYBRIDE",Le Mans Université - LE MANS CEDEX 9 (72),S.H.S.,Sciences humaines et sociales,Aménagement,11,2,Le Mans Université,Autre
2023,Université Clermont Auvergne,Clermont-Ferrand,Auvergne-Rhône-Alpes,droit notarial,Unknown,False,"INITIALE,CONTINUE,HYBRIDE",Ecole de Droit - CLERMONT-FERRAND (63),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,20,15,Université Clermont Auvergne,Autre
2023,Université Clermont Auvergne,Clermont-Ferrand,Auvergne-Rhône-Alpes,microbiologie,Unknown,False,"INITIALE,CONTINUE,HYBRIDE",UFR Biologie - AUBIERE (63),Sc. fondamentales et appliquées (dont S.T.A.P.S.),"Sciences de la vie, de la terre et de l'univers","Sciences de la vie, biologie, santé",30,20,Université Clermont Auvergne,Autre
2023,Université de Bourgogne,Dijon,Bourgogne-Franche-Comté,lettres,recherche en littérature (histoire et valeurs),False,"INITIALE,CONTINUE,HYBRIDE",UFR Lettres et Philosophie - DIJON (21),"Lettres, langues, art","Lettres, sciences du langage, arts",Langues et littératures françaises,8,8,Université de Bourgogne,Autre
2023,Université d'Angers,Nantes,Pays de la Loire,intervention et developpement social,Unknown,False,"INITIALE,CONTINUE,HYBRIDE",UFR Lettres Langues et Sciences Humaines - ANGERS (49),S.H.S.,Sciences humaines et sociales,"Sociologie, démographie",8,8,Université d'Angers,Autre
2023,Université de Franche-Comté,Besançon,Bourgogne-Franche-Comté,gestion des ressources humaines,Unknown,False,"INITIALE,CONTINUE,HYBRIDE",UFR DES SCIENCES JURIDIQUES ECONOMIQUES POLITIQUES ET DE GESTION (SJEPG) - BESANCON (25),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,11,8,Université de Franche-Comté,Autre
2023,Université Le Havre Normandie,Normandie,Normandie,management et commerce international,Marketing international,False,"INITIALE,CONTINUE,HYBRIDE","UNIVERSITÉ  LE HAVRE NORMANDIE - LE HAVRE CEDEX (76),Faculté des affaires internationales - LE HAVRE (76)","Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,41,31,Université Le Havre Normandie,Autre
2023,Université de Rennes,Rennes,Bretagne,"marketing, vente",M1 Marketing - Formation initiale,False,"INITIALE,HYBRIDE",IGR-IAE Rennes - RENNES (35),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,17,12,Université de Rennes,Autre
2023,Université de Rennes,Rennes,Bretagne,"marketing, vente",M1 Franchise & Commerce en Réseau (F&CR) Formation en alternance,True,"APPRENTISSAGE,CONTRAT_PRO",IGR-IAE Rennes - RENNES (35),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,15,8,Université de Rennes,Autre
2023,Université de Franche-Comté,Besançon,Bourgogne-Franche-Comté,droit de l'entreprise,Entreprise industrielle et commerciale,False,"INITIALE,CONTINUE,HYBRIDE",UFR DES SCIENCES TECHNIQUES ET GESTION DE L'INDUSTRIE (STGI)  - BELFORT (90),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,15,10,Université de Franche-Comté,Autre
2023,Université de Franche-Comté,Besançon,Bourgogne-Franche-Comté,sociologie,Enquêtes socio-anthropologiques et territorialisations,False,"INITIALE,CONTINUE,HYBRIDE",UFR DES SCIENCES DU LANGAGE DE L'HOMME ET DE LA SOCIETE (SLHS) - BESANCON (25),S.H.S.,Sciences humaines et sociales,"Sociologie, démographie",17,10,Université de Franche-Comté,Sciences Sociales et Humanités
2023,Université de Bretagne Occidentale,Rennes,Bretagne,intervention et developpement social,"Direction et responsabilité de services et projets vieillissements, handicaps",False,"INITIALE,CONTINUE,HYBRIDE",UFR Lettres et sciences humaines - BREST (29),S.H.S.,Sciences humaines et sociales,"Sociologie, démographie",18,17,Université de Bretagne Occidentale,Autre
